FID_377_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_SL,Cat_Zona,Pit,Cat_Bench,Bench,Camino,Tramo,Pendiente,MC,Cat_Carga
388614,358329,163616,38,"219149.27","40110.09",3105,50,2021,9,16,18,29,24,-24.250407,-68.985535,501674.5028,7318397.563,24999.28976,110007.8826,3094.95166016,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388584,180634,65295,6,"149891.25","36458.77",3075,136,2021,8,25,14,8,25,-24.250405,-68.988663,501356.9619,7318397.813,24681.74886,110008.1334,3076.140625,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388625,364537,169939,51,"220659.14","40215.54",3150,321,2021,9,16,23,40,56,-24.250403,-68.97422,502823.1523,7318397.84,26147.93932,110008.1598,3121.49731445,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388579,94142,346608,53,"134641.8","-----",3057,238,2021,8,22,12,34,30,-24.250403,-68.992615,500955.7721,7318398.062,24280.55906,110008.3817,3063.19995117,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388602,232689,144903,24,"169757.04","37601.44",3139,142,2021,8,29,3,49,48,-24.250398,-68.973763,502869.5451,7318398.385,26194.33208,110008.7047,3123.03173828,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388600,232604,144818,43,"-----","-----",3083,142,2021,8,29,3,45,34,-24.250398,-68.988747,501348.4346,7318398.589,24673.22161,110008.9091,3075.57373047,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388599,230153,142367,39,"169295.47","37565.43",3077,319,2021,8,29,1,31,53,-24.250397,-68.989167,501305.798,7318398.703,24630.58504,110009.0232,3072.49047852,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388622,361893,167295,54,"-----","-----",3078,314,2021,9,16,21,44,24,-24.250397,-68.989312,501291.0783,7318398.704,24615.86528,110009.0243,3071.41357422,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
388513,338611,143898,30,"215529.8","-----",3132,142,2021,9,16,1,35,5,-24.250385,-68.973725,502873.4029,7318399.823,26198.18994,110010.1434,3123.16552734,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388505,229884,142098,35,"169223.05","-----",3060,144,2021,8,29,1,18,42,-24.250382,-68.988732,501349.9575,7318400.36,24674.74448,110010.6805,3075.49365234,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388549,455367,6339,57,"235985.28","-----",3087,54,2021,9,20,12,52,47,-24.25038,-68.993142,500902.2734,7318400.611,24227.06044,110010.931,3063.43701172,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388494,180633,65294,6,"149891.25","-----",3070,147,2021,8,25,14,8,24,-24.250378,-68.988678,501355.4394,7318400.803,24680.22637,110011.1229,3075.91308594,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388533,361713,167115,40,"219883.61","40161.3",3087,52,2021,9,16,21,35,16,-24.250375,-68.985467,501681.4062,7318401.105,25006.19319,110011.4249,3094.98388672,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388540,364383,169785,45,"220608.11","40212.57",3101,50,2021,9,16,23,33,41,-24.250375,-68.985603,501667.6001,7318401.106,24992.38706,110011.4263,3094.31933594,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
388518,340625,145912,10,"215868.15","-----",3065,146,2021,9,16,3,36,16,-24.250375,-68.988747,501348.4348,7318401.136,24673.22181,110011.4557,3075.42138672,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388519,340660,145947,25,"215879.92","-----",3095,53,2021,9,16,3,37,46,-24.25037,-68.985695,501658.2607,7318401.661,24983.04768,110011.9809,3091.49023438,2,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 15 m","",0.0,"",""
388539,364353,169755,40,"220593.53","40212.14",3080,146,2021,9,16,23,32,28,-24.250368,-68.988762,501346.9121,7318401.911,24671.69914,110012.2308,3075.20043945,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388570,590536,141620,55,"266253.02","43500.3",3085,318,2021,9,30,13,16,2,-24.250368,-68.989082,501314.4271,7318401.913,24639.21412,110012.2334,3072.99169922,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388543,364621,170023,46,"220661.72","40217.51",3079,316,2021,9,16,23,45,25,-24.250367,-68.989258,501296.5604,7318402.026,24621.34738,110012.3455,3071.68920898,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388559,515799,66771,60,"249488.07","42361.39",3080,317,2021,9,23,18,6,17,-24.250367,-68.989288,501293.5149,7318402.026,24618.30191,110012.3457,3071.49316406,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
388537,361908,167310,60,"219933.89","40166.76",3071,239,2021,9,16,21,44,46,-24.250367,-68.992562,500961.1526,7318402.047,24285.9396,110012.3674,3063.19995117,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388568,590301,141385,27,"266194.57","43495.57",3072,148,2021,9,30,13,4,48,-24.250362,-68.988723,501350.8713,7318402.575,24675.6583,110012.8948,3075.41381836,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388515,338801,144088,28,"215552.82","-----",3060,313,2021,9,16,1,44,15,-24.250362,-68.98928,501294.3271,7318402.579,24619.11407,110012.8993,3071.50512695,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388502,228150,140364,43,"168868.26","-----",3147,322,2021,8,29,0,0,2,-24.25036,-68.974327,502812.291,7318402.603,26137.07803,110012.9227,3120.99462891,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388493,180632,65293,6,"149890.79","36458.76",3069,146,2021,8,25,14,8,21,-24.250357,-68.988708,501352.3941,7318403.128,24677.18108,110013.4483,3075.55859375,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388554,514258,65230,12,"249085.08","42329.19",3075,134,2021,9,23,16,52,2,-24.250355,-68.988747,501348.435,7318403.35,24673.22199,110013.6701,3075.19287109,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388514,338728,144015,32,"-----","-----",3153,322,2021,9,16,1,40,26,-24.250353,-68.974152,502830.0564,7318403.375,26154.84341,110013.6945,3121.58374023,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388542,364448,169850,33,"220634.79","-----",3149,146,2021,9,16,23,36,27,-24.250352,-68.97387,502858.6839,7318403.48,26183.47086,110013.7999,3122.50415039,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388486,94107,346573,50,"134641.33","35525.37",3099,232,2021,8,22,12,33,21,-24.250352,-68.984993,501729.5249,7318403.646,25054.31189,110013.9664,3095.67944336,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388511,338509,143796,32,"215488.37","39837.26",3071,144,2021,9,16,1,30,17,-24.250352,-68.988738,501349.3487,7318403.682,24674.13566,110014.0021,3075.26513672,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388530,361664,167066,57,"219867.45","-----",3066,55,2021,9,16,21,33,23,-24.250352,-68.993255,500890.8023,7318403.712,24215.58932,110014.0317,3063.30639648,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388526,358580,163867,32,"219199.61","-----",3101,228,2021,9,16,18,42,33,-24.250348,-68.984925,501736.428,7318404.088,25061.215,110014.4085,3095.765625,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388569,590394,141478,32,"266237.88","-----",3141,137,2021,9,30,13,9,1,-24.250343,-68.97371,502874.9266,7318404.473,26199.71356,110014.7933,3123.04541016,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388501,227976,140190,58,"168800.44","37527",3066,137,2021,8,28,23,51,25,-24.250343,-68.988732,501349.9578,7318404.679,24674.74483,110014.9986,3075.18896484,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388556,515592,66564,37,"249425.59","42356.74",3090,145,2021,9,23,17,56,19,-24.250342,-68.988777,501345.3896,7318404.79,24670.17664,110015.1097,3074.8996582,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388558,515780,66752,60,"249488.07","42360.8",3101,228,2021,9,23,18,5,37,-24.25034,-68.984955,501733.3826,7318404.975,25058.16963,110015.2946,3095.72875977,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388524,358330,163617,40,"-----","-----",3104,49,2021,9,16,18,29,25,-24.250338,-68.98545,501683.1324,7318405.201,25007.91938,110015.5214,3095.05688477,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388529,358623,163910,24,"219201.57","40115.19",3068,240,2021,9,16,18,44,37,-24.250338,-68.992523,500965.1119,7318405.258,24289.89889,110015.578,3063.19995117,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388499,226482,138696,62,"168451.2","-----",3104,229,2021,8,28,22,53,41,-24.250335,-68.985053,501723.4342,7318405.529,25048.22115,110015.8493,3095.6015625,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388500,226497,138711,60,"168451.68","37499.55",3089,319,2021,8,28,22,54,18,-24.250332,-68.989318,501290.4697,7318405.901,24615.25673,110016.2212,3070.73461914,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388507,232603,144817,46,"169714.98","37599.46",3082,139,2021,8,29,3,45,33,-24.250328,-68.988815,501341.5322,7318406.34,24666.31916,110016.6601,3074.47167969,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388571,593912,144996,37,"266851.74","43545.72",3095,49,2021,9,30,16,21,12,-24.250327,-68.985512,501676.8385,7318406.42,25001.62554,110016.7399,3093.86035156,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388532,361685,167087,40,"219870.12","40160.85",3067,140,2021,9,16,21,34,6,-24.250325,-68.988808,501342.2428,7318406.672,24667.0298,110016.9922,3074.54296875,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388560,539711,90683,52,"259312.11","42976.89",3063,142,2021,9,25,18,25,8,-24.250325,-68.988808,501342.2428,7318406.672,24667.0298,110016.9922,3074.54296875,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388512,338610,143897,29,"215529.8","39839.2",3132,141,2021,9,16,1,35,4,-24.25032,-68.973778,502868.024,7318407.021,26192.81097,110017.3412,3122.70678711,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388487,94141,346607,53,"134641.8","35526.3",3058,241,2021,8,22,12,34,29,-24.250322,-68.992493,500968.1575,7318407.029,24292.94445,110017.3494,3063.19995117,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388516,338802,144089,28,"215552.82","39842.52",3060,309,2021,9,16,1,44,16,-24.25032,-68.989327,501289.5562,7318407.23,24614.34319,110017.5499,3070.27124023,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388550,455466,6438,30,"236030.47","-----",3133,136,2021,9,20,12,57,25,-24.250317,-68.973923,502853.3043,7318407.356,26178.09125,110017.6761,3122.22216797,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388484,94071,346537,62,"134640.36","-----",3149,319,2021,8,22,12,31,40,-24.250317,-68.974327,502812.2919,7318407.364,26137.0789,110017.6837,3120.88549805,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388492,180631,65292,6,"149890.79","36458.76",3068,137,2021,8,25,14,8,19,-24.250315,-68.988708,501352.3945,7318407.779,24677.18146,110018.0985,3075.18969727,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388535,361894,167296,52,"219933.71","40166.42",3077,312,2021,9,16,21,44,25,-24.250312,-68.989418,501280.3183,7318408.116,24605.10533,110018.4364,3070.05859375,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
388523,358275,163562,60,"219131.53","40109.08",3080,54,2021,9,16,18,27,17,-24.250312,-68.993172,500899.2283,7318408.14,24224.01534,110018.4601,3063.38500977,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388483,93915,346381,38,"134579.43","-----",3107,51,2021,8,22,12,22,10,-24.250307,-68.98552,501676.0266,7318408.634,25000.81364,110018.9544,3092.73486328,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
388551,455668,6640,53,"236054.6","41319.59",3055,241,2021,9,20,13,8,57,-24.250305,-68.992485,500968.9697,7318408.912,24293.75668,110019.2316,3063.19995117,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388491,180630,65291,7,"149890.79","36458.75",3067,143,2021,8,25,14,8,18,-24.250302,-68.988723,501350.8718,7318409.218,24675.65884,110019.538,3074.91552734,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388545,364635,170037,57,"220661.72","40217.86",3066,239,2021,9,16,23,45,48,-24.250298,-68.992568,500960.5439,7318409.687,24285.33092,110020.0071,3063.19995117,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388538,364352,169754,42,"220593.53","-----",3079,140,2021,9,16,23,32,27,-24.250295,-68.988808,501342.2431,7318409.994,24667.03007,110020.3138,3074.34545898,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388536,361907,167309,62,"219933.89","40166.73",3071,242,2021,9,16,21,44,45,-24.250295,-68.992417,500975.8728,7318410.018,24300.65981,110020.3384,3063.19995117,51,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388495,180676,65337,31,"149906.16","-----",3104,52,2021,8,25,14,10,14,-24.250292,-68.985405,501687.7011,7318410.294,25012.48812,110020.614,3095.34423828,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388504,228209,140423,44,"168869.57","37532.6",3068,315,2021,8,29,0,2,39,-24.25029,-68.989288,501293.5156,7318410.551,24618.30256,110020.8712,3070.35400391,14,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388544,364622,170024,46,"-----","-----",3078,313,2021,9,16,23,45,26,-24.250288,-68.989342,501288.0337,7318410.773,24612.82073,110021.093,3070.25146484,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388553,514257,65229,12,"249085.08","42329.19",3074,140,2021,9,23,16,51,59,-24.250285,-68.988815,501341.5325,7318411.101,24666.31955,110021.421,3074.20825195,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388498,226332,138546,21,"168412.08","-----",3141,141,2021,8,28,22,46,21,-24.25028,-68.973862,502859.4975,7318411.452,26184.28448,110021.7716,3122.3190918,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388497,226258,138472,37,"168384.46","-----",3105,51,2021,8,28,22,43,1,-24.250277,-68.985397,501688.5134,7318411.955,25013.30042,110022.2747,3095.24633789,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388531,361665,167067,56,"-----","-----",3066,56,2021,9,16,21,33,24,-24.250277,-68.993133,500903.1876,7318412.015,24227.97465,110022.3351,3063.39746094,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
388503,228151,140365,43,"-----","-----",3146,322,2021,8,29,0,0,3,-24.250272,-68.974403,502804.5776,7318412.348,26129.36462,110022.6675,3120.50073242,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388557,515626,66598,33,"249440.96","-----",3124,50,2021,9,23,17,57,56,-24.250272,-68.98523,501705.4666,7318412.507,25030.25361,110022.8265,3095.21166992,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388573,594162,145246,64,"266903.78","43550.8",3078,243,2021,9,30,16,32,40,-24.250268,-68.992462,500971.3048,7318413.008,24296.09176,110023.3281,3063.19995117,51,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388555,514296,65268,34,"249101.39","42329.65",3105,50,2021,9,23,16,53,39,-24.250267,-68.98529,501699.3757,7318413.061,25024.16272,110023.3808,3095.14990234,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388485,94106,346572,49,"134641.33","-----",3099,229,2021,8,22,12,33,20,-24.250265,-68.984887,501740.2866,7318413.278,25065.0736,110023.5978,3095.80639648,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388561,539733,90705,41,"259324.66","-----",3090,51,2021,9,25,18,26,17,-24.250265,-68.985328,501695.5181,7318413.283,25020.30515,110023.6026,3095.10253906,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388552,514256,65228,14,"249085.08","42329.18",3074,134,2021,9,23,16,51,58,-24.250265,-68.988838,501339.1979,7318413.316,24663.98486,110023.6356,3073.86816406,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388496,182721,67382,57,"150227.32","36486.59",3066,141,2021,8,25,16,34,34,-24.250265,-68.988853,501337.6751,7318413.316,24662.46212,110023.6357,3073.71850586,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388527,358605,163892,25,"219200.56","40114.85",3082,309,2021,9,16,18,43,48,-24.250265,-68.989365,501285.6991,7318413.32,24610.48606,110023.6398,3070.11962891,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388541,364447,169849,32,"220634.79","40214.05",3148,150,2021,9,16,23,36,26,-24.250263,-68.973923,502853.3054,7318413.335,26178.09237,110023.655,3122.09790039,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388490,180629,65290,15,"149890.79","36458.75",3066,149,2021,8,25,14,8,16,-24.250263,-68.988762,501346.9131,7318413.536,24671.70008,110023.8564,3074.3671875,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388567,590300,141384,32,"266193.47","43495.56",3071,143,2021,9,30,13,4,46,-24.250263,-68.988808,501342.2434,7318413.537,24667.03035,110023.8568,3074.08203125,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388508,232848,145062,54,"169795.26","37605.54",3083,315,2021,8,29,3,58,51,-24.250262,-68.98935,501287.2218,7318413.652,24612.00882,110023.9718,3070.29125977,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388509,232849,145063,54,"169795.26","-----",3083,315,2021,8,29,3,58,52,-24.250262,-68.98935,501287.2218,7318413.652,24612.00882,110023.9718,3070.29125977,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388528,358622,163909,24,"219201.57","40115.16",3069,241,2021,9,16,18,44,34,-24.25026,-68.99234,500983.6897,7318413.893,24308.47673,110024.2132,3063.19995117,51,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388534,361843,167245,53,"219933.05","-----",3161,320,2021,9,16,21,42,13,-24.250258,-68.974412,502803.6643,7318413.898,26128.45126,110024.2178,3120.44604492,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388525,358331,163618,42,"219149.27","-----",3103,49,2021,9,16,18,29,26,-24.250258,-68.985343,501693.9955,7318414.058,25018.78249,110024.3778,3095.08129883,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388572,593913,144997,37,"266851.74","-----",3095,50,2021,9,30,16,21,14,-24.250258,-68.985428,501685.3667,7318414.059,25010.15365,110024.3787,3093.57617188,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388517,340624,145911,9,"215867.21","39870.04",3062,143,2021,9,16,3,36,10,-24.250258,-68.98883,501340.01,7318414.091,24664.79705,110024.4106,3073.86816406,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388506,232602,144816,47,"169714.98","-----",3080,137,2021,8,29,3,45,32,-24.25025,-68.988883,501334.6298,7318414.977,24659.41678,110025.2968,3073.41235352,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388401,230154,142368,40,"169295.47","37565.45",3076,313,2021,8,29,1,31,55,-24.250248,-68.989335,501288.7447,7318415.202,24613.53168,110025.5218,3069.99267578,14,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388468,590337,141421,40,"266209.95","-----",3096,53,2021,9,30,13,6,21,-24.250247,-68.985313,501697.0411,7318415.275,25021.8281,110025.5954,3095.10229492,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388383,180628,65289,18,"149889.84","36458.74",3065,141,2021,8,25,14,8,15,-24.250247,-68.988777,501345.3905,7318415.308,24670.17748,110025.6281,3074.1640625,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388393,226331,138545,23,"168412.08","37495.62",3140,140,2021,8,28,22,46,19,-24.250242,-68.973892,502856.4528,7318415.66,26181.23979,110025.9795,3122.14794922,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388385,180848,65509,40,"149935.25","36461.93",3087,311,2021,8,25,14,17,19,-24.250242,-68.989342,501288.0341,7318415.866,24612.82112,110026.1862,3069.99829102,14,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388384,180677,65338,31,"149906.16","36459.22",3104,52,2021,8,25,14,10,15,-24.250238,-68.985337,501694.6048,7318416.272,25019.39182,110026.5922,3095.4050293,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388433,361906,167308,64,"219933.71","40166.71",3072,247,2021,9,16,21,44,44,-24.250238,-68.992272,500990.5929,7318416.329,24315.37994,110026.6487,3063.19995117,51,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388405,338508,143795,35,"215488.37","-----",3070,142,2021,9,16,1,30,15,-24.250237,-68.988823,501340.7208,7318416.416,24665.50785,110026.7357,3073.74194336,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388452,455667,6639,53,"236054.6","-----",3056,244,2021,9,20,13,8,56,-24.250237,-68.992363,500981.355,7318416.44,24306.14201,110026.7599,3063.19995117,51,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388459,515779,66751,60,"249488.07","-----",3102,229,2021,9,23,18,5,36,-24.250235,-68.984833,501745.7688,7318416.599,25070.55581,110026.9189,3095.82543945,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
388386,182747,67408,40,"150238.3","-----",3094,51,2021,8,25,16,35,40,-24.250233,-68.985352,501693.0821,7318416.826,25017.86914,110027.1459,3094.74658203,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388461,539710,90682,53,"259312.11","-----",3063,139,2021,9,25,18,25,7,-24.250233,-68.988883,501334.6299,7318416.859,24659.41693,110027.179,3073.27148438,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388434,364332,169734,66,"220590.22","-----",3079,52,2021,9,16,23,31,44,-24.250233,-68.993142,500902.2742,7318416.887,24227.06124,110027.2069,3063.47192383,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
388390,226226,138440,43,"168369.07","37493.67",3065,144,2021,8,28,22,41,22,-24.25023,-68.98877,501346.1012,7318417.19,24670.88824,110027.5103,3074.0324707,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388450,455654,6626,48,"236054.6","41319.25",3073,313,2021,9,20,13,8,32,-24.25023,-68.989318,501290.4706,7318417.195,24615.2576,110027.5146,3069.93212891,14,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
388478,593974,145058,26,"266879.68","-----",3134,144,2021,9,30,16,24,4,-24.250227,-68.97393,502852.5955,7318417.321,26177.3825,110027.641,3121.98681641,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
388382,180627,65288,21,"149889.84","-----",3065,139,2021,8,25,14,8,14,-24.250227,-68.9888,501343.0558,7318417.523,24667.8428,110027.8427,3073.81860352,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
388388,182884,67545,61,"150265.02","36489.81",3077,313,2021,8,25,16,41,15,-24.250227,-68.989418,501280.319,7318417.528,24605.10604,110027.8476,3069.86108398,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
