FID_886_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_en,Bench,Cat_Bench,Rampa,MC,Pendiente,Tramo,Pit,Cat_Zona,Cat_Carga
8623,4663,4777,32,"730688.78","47709.94",2922,202,2021,8,23,12,19,18,-24.218252,-69.04419,495718.9758,7321957.126,19043.76281,113567.4465,2930.65795898,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8654,11330,11444,37,"732048.81","47792.76",2942,319,2021,8,23,18,25,13,-24.218247,-69.045487,495587.2767,7321957.638,18912.06374,113567.9578,2930.50439453,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8642,7676,7790,38,"731285.13","47754.14",2940,194,2021,8,23,15,28,25,-24.218243,-69.044182,495719.7878,7321958.123,19044.57482,113568.4432,2930.65771484,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8662,11990,12104,12,"732199.98","47797.68",3177,355,2021,8,23,18,53,35,-24.218243,-69.040162,496127.9833,7321958.246,19452.77031,113568.5665,3183.75610352,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
8650,9892,10006,22,"731739.38","47780.59",2765,143,2021,8,23,17,19,9,-24.218235,-69.050728,495055.099,7321958.783,18379.88601,113569.1032,2798.88891602,12,"Out Bench","Out Bench","Main ramp",3,8.96,"RN_T2","ENORTE","INPIT",""
8653,11315,11429,32,"732047.31","47792.6",2960,190,2021,8,23,18,24,54,-24.218237,-69.044265,495711.3597,7321958.785,19036.1467,113569.1049,2930.66137695,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8659,11842,11956,9,"732163.19","47796.78",3091,164,2021,8,23,18,48,35,-24.218237,-69.041397,496002.5798,7321958.874,19327.36677,113569.1942,3102.72412109,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8668,12505,12619,23,"732272.61","47803.91",2929,317,2021,8,23,19,15,45,-24.218235,-69.045365,495599.6643,7321958.97,18924.45134,113569.2905,2931.63916016,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8665,12487,12601,25,"732270.69","-----",2945,196,2021,8,23,19,15,22,-24.218232,-69.04409,495729.1292,7321959.344,19053.91623,113569.6641,2930.65185547,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8625,4680,4794,21,"730689.3","-----",2895,314,2021,8,23,12,19,40,-24.218223,-69.045418,495594.2822,7321960.297,18919.06922,113570.6174,2935.91479492,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8673,13213,13327,13,"732338.86","47805.66",2873,121,2021,8,23,20,23,57,-24.218218,-69.044533,495684.146,7321960.88,19008.93299,113571.1999,2930.67431641,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8671,13211,13325,15,"732338.86","47805.65",2873,149,2021,8,23,20,23,55,-24.218217,-69.044593,495678.0535,7321960.989,19002.84049,113571.3087,2930.67700195,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8674,13214,13328,12,"732338.86","47805.66",2873,111,2021,8,23,20,23,58,-24.218212,-69.044518,495685.6689,7321961.545,19010.4559,113571.8647,2930.67382813,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8672,13212,13326,14,"732338.86","47805.66",2873,135,2021,8,23,20,23,56,-24.21821,-69.044555,495681.9118,7321961.765,19006.6988,113572.0849,2930.67553711,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8635,5922,6036,33,"731015.39","47738.98",2926,320,2021,8,23,13,29,58,-24.218205,-69.045425,495593.5708,7321962.29,18918.35778,113572.6101,2934.86401367,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8670,13210,13324,16,"732338.86","47805.65",2873,155,2021,8,23,20,23,54,-24.218203,-69.044617,495675.616,7321962.538,19000.403,113572.858,2930.6784668,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8652,10244,10358,15,"731810.42","47782.05",2816,338,2021,8,23,17,44,57,-24.218197,-69.050933,495034.2815,7321962.983,18359.06853,113573.3029,2800.26904297,12,"Out Bench","Out Bench","Main ramp",3,8.96,"RN_T2","ENORTE","INPIT",""
8646,8826,8940,27,"731531.24","47768.71",2944,211,2021,8,23,16,28,45,-24.218198,-69.044137,495724.3556,7321963.107,19049.1426,113573.427,2930.65380859,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8637,6070,6184,20,"731040.89","47740.11",2900,117,2021,8,23,13,39,31,-24.218197,-69.044563,495681.099,7321963.204,19005.88601,113573.524,2930.67651367,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8629,4830,4944,16,"730715.82","47711.13",2906,102,2021,8,23,12,30,34,-24.218197,-69.044533,495684.1453,7321963.205,19008.93225,113573.525,2930.67504883,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8675,13215,13329,11,"732338.86","47805.67",2873,99,2021,8,23,20,23,59,-24.218197,-69.044502,495687.293,7321963.206,19012.08003,113573.526,2930.67333984,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8638,6071,6185,19,"731040.89","47740.11",2899,102,2021,8,23,13,39,32,-24.218195,-69.044525,495684.9575,7321963.427,19009.74451,113573.7467,2930.67456055,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8633,5908,6022,32,"731014.45","47738.82",2951,198,2021,8,23,13,29,42,-24.218195,-69.044128,495725.2694,7321963.439,19050.05637,113573.7595,2930.65307617,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8628,4829,4943,16,"730715.14","47711.13",2905,108,2021,8,23,12,30,33,-24.21819,-69.044572,495680.1849,7321963.979,19004.9719,113574.2988,2930.67700195,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8630,4831,4945,15,"730715.82","47711.14",2906,92,2021,8,23,12,30,35,-24.21819,-69.044495,495688.0036,7321963.981,19012.79057,113574.3013,2930.67333984,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8639,6072,6186,19,"731040.89","47740.12",2899,91,2021,8,23,13,39,33,-24.21819,-69.044487,495688.8159,7321963.982,19013.6029,113574.3015,2930.67285156,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8669,12506,12620,23,"732272.61","47803.91",2928,324,2021,8,23,19,15,46,-24.218187,-69.045403,495595.804,7321964.284,18920.59104,113574.6038,2936.28149414,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8676,13216,13330,10,"732338.86","47805.67",2873,85,2021,8,23,20,24,0,-24.218185,-69.04448,495689.5265,7321964.535,19014.31351,113574.8554,2930.67260742,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8626,4681,4795,21,"730689.3","47710.1",2895,318,2021,8,23,12,19,41,-24.218183,-69.045457,495590.3207,7321964.725,18915.10767,113575.0449,2932.00634766,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8631,4832,4946,15,"730715.82","47711.14",2907,73,2021,8,23,12,30,36,-24.218183,-69.044457,495691.8619,7321964.758,19016.64889,113575.0775,2930.671875,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8640,6073,6187,16,"731040.89","47740.12",2899,82,2021,8,23,13,39,34,-24.218183,-69.044442,495693.385,7321964.758,19018.17201,113575.078,2930.67089844,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8658,11841,11955,9,"732162.08","47796.77",3090,175,2021,8,23,18,48,33,-24.218183,-69.041405,496001.7657,7321964.853,19326.55267,113575.1728,3102.14331055,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8622,4662,4776,33,"730688.78","47709.93",2923,195,2021,8,23,12,19,17,-24.218182,-69.044158,495722.2227,7321964.878,19047.00968,113575.1979,2930.65478516,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8664,12486,12600,25,"732270.69","47803.76",2946,191,2021,8,23,19,15,20,-24.21818,-69.044075,495730.6505,7321965.102,19055.43753,113575.422,2930.6496582,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8644,7691,7805,31,"731285.59","-----",2927,334,2021,8,23,15,28,42,-24.218178,-69.045517,495584.228,7321965.276,18909.01502,113575.5965,2929.72973633,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8636,6069,6183,20,"731040.89","-----",2900,128,2021,8,23,13,39,30,-24.218178,-69.044608,495676.529,7321965.306,19001.31599,113575.6263,2930.67871094,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8678,13544,13658,12,"732421.27","-----",3075,171,2021,8,23,20,34,52,-24.218178,-69.041275,496014.9659,7321965.41,19339.75286,113575.7303,3106.13720703,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
8627,4828,4942,16,"730715.14","47711.13",2905,118,2021,8,23,12,30,32,-24.218173,-69.044608,495676.5288,7321965.86,19001.31581,113576.1798,2930.67871094,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8656,11504,11618,13,"732075.04","47793.98",2887,100,2021,8,23,18,36,37,-24.218173,-69.044525,495684.9567,7321965.863,19009.74373,113576.1825,2930.67504883,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8677,13217,13331,10,"732338.86","47805.67",2873,75,2021,8,23,20,24,1,-24.218172,-69.044457,495691.8615,7321965.975,19016.6485,113576.2955,2930.67211914,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8657,11505,11619,13,"732075.04","47793.98",2886,86,2021,8,23,18,36,39,-24.218172,-69.044448,495692.7754,7321965.976,19017.56237,113576.2957,2930.67163086,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8641,6074,6188,16,"731041.52","47740.13",2899,70,2021,8,23,13,39,35,-24.21817,-69.04441,495696.6339,7321966.198,19021.42087,113576.5184,2930.66992188,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8655,11503,11617,13,"732075.04","47793.97",2887,110,2021,8,23,18,36,36,-24.218168,-69.044563,495681.098,7321966.415,19005.88499,113576.7349,2930.67724609,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8632,4833,4947,15,"730715.82","47711.15",2907,68,2021,8,23,12,30,37,-24.218168,-69.044427,495694.9076,7321966.419,19019.6946,113576.7393,2930.67089844,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8663,11991,12105,12,"732200.94","47797.68",3178,0,2021,8,23,18,53,37,-24.218165,-69.040153,496128.8947,7321966.883,19453.68169,113577.2028,3184.33032227,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
8596,11506,11620,13,"732075.04","47793.99",2886,72,2021,8,23,18,36,40,-24.218158,-69.044427,495694.9072,7321967.527,19019.69424,113577.8465,2930.67114258,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8590,11331,11445,37,"732048.81","-----",2941,321,2021,8,23,18,25,14,-24.218157,-69.045548,495581.0795,7321967.601,18905.86648,113577.9206,2923.35375977,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8595,11502,11616,13,"732075.04","47793.97",2887,125,2021,8,23,18,36,35,-24.218157,-69.044593,495678.0514,7321967.632,19002.83836,113577.9519,2930.67871094,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8611,13218,13332,9,"732339.65","-----",2872,62,2021,8,23,20,24,2,-24.218155,-69.044427,495694.9071,7321967.859,19019.69414,113578.1787,2930.67114258,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8587,9891,10005,24,"731739.38","47780.58",2767,149,2021,8,23,17,19,7,-24.218153,-69.050812,495046.5662,7321967.859,18371.35324,113578.1791,2800.18310547,12,"Out Bench","Out Bench","Main ramp",3,8.96,"RN_T2","ENORTE","INPIT",""
8550,6068,6182,21,"731040.89","47740.1",2900,136,2021,8,23,13,39,29,-24.218152,-69.044655,495671.7556,7321968.183,18996.54263,113578.5034,2930.68164063,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8536,4827,4941,16,"730715.14","47711.12",2904,129,2021,8,23,12,30,31,-24.218152,-69.044647,495672.568,7321968.184,18997.35496,113578.5037,2930.68115234,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8610,13209,13323,20,"732338.5","47805.64",2874,166,2021,8,23,20,23,53,-24.21815,-69.044647,495672.5679,7321968.405,18997.35489,113578.7251,2930.68115234,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8537,4834,4948,14,"730715.82","47711.15",2908,49,2021,8,23,12,30,39,-24.21815,-69.04441,495696.6332,7321968.413,19021.42016,113578.7328,2930.67016602,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8551,6075,6189,16,"731041.52","47740.13",2899,57,2021,8,23,13,39,36,-24.21815,-69.04438,495699.6794,7321968.414,19024.4664,113578.7338,2930.66821289,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8556,7675,7789,40,"731285.13","47754.13",2940,188,2021,8,23,15,28,23,-24.218147,-69.044158,495722.2215,7321968.753,19047.00845,113579.0731,2930.65380859,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8618,13676,13790,11,"732462.21","-----",3183,358,2021,8,23,20,40,12,-24.218142,-69.040253,496118.7398,7321969.426,19443.52684,113579.7465,3184.37768555,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
8594,11501,11615,13,"732074.41","47793.96",2887,134,2021,8,23,18,36,34,-24.21814,-69.044625,495674.8014,7321969.513,18999.58844,113579.833,2930.68066406,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8565,7950,8064,15,"731328.06","-----",2875,85,2021,8,23,15,51,22,-24.21814,-69.044388,495698.8667,7321969.521,19023.65372,113579.8407,2930.66870117,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8566,7951,8065,15,"731328.06","47755.43",2875,77,2021,8,23,15,51,23,-24.218138,-69.044342,495703.5375,7321969.744,19028.32455,113580.0636,2930.66552734,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8609,13208,13322,22,"732338.5","-----",2874,178,2021,8,23,20,23,52,-24.218137,-69.044693,495667.8965,7321969.843,18992.68353,113580.163,2930.68359375,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8564,7949,8063,13,"731328.06","47755.43",2875,90,2021,8,23,15,51,21,-24.218137,-69.044442,495693.3834,7321969.851,19018.17039,113580.1711,2930.671875,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8597,11507,11621,13,"732075.04","47793.99",2886,61,2021,8,23,18,36,41,-24.218137,-69.044395,495698.1558,7321969.853,19022.94283,113580.1726,2930.66918945,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8577,8825,8939,28,"731529.83","47768.7",2945,203,2021,8,23,16,28,44,-24.218137,-69.04409,495729.1259,7321969.862,19053.91291,113580.1825,2930.64990234,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8612,13219,13333,9,"732339.65","47805.67",2873,50,2021,8,23,20,24,3,-24.218133,-69.044403,495697.3434,7321970.295,19022.13035,113580.6153,2930.66918945,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8606,12507,12621,24,"732272.61","47803.92",2928,330,2021,8,23,19,15,47,-24.218132,-69.04544,495592.045,7321970.372,18916.83204,113580.6921,2932.20751953,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8604,11840,11954,11,"732162.08","-----",3089,170,2021,8,23,18,48,32,-24.218133,-69.041412,496001.0532,7321970.389,19325.84024,113580.7086,3101.453125,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8582,9057,9171,21,"731569.98","-----",2908,120,2021,8,23,16,45,31,-24.218132,-69.044502,495687.2907,7321970.403,19012.07774,113580.7228,2930.67504883,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8567,7952,8066,15,"731328.06","47755.44",2875,64,2021,8,23,15,51,24,-24.218132,-69.044312,495706.5836,7321970.409,19031.37057,113580.7289,2930.66357422,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8545,5923,6037,33,"731015.91","47738.99",2926,329,2021,8,23,13,29,59,-24.21813,-69.045478,495588.1864,7321970.592,18912.9734,113580.9123,2930.20507813,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8583,9058,9172,19,"731569.98","47770.01",2908,103,2021,8,23,16,45,32,-24.21813,-69.044448,495692.7739,7321970.626,19017.56089,113580.946,2930.67211914,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8535,4826,4940,18,"730715.14","-----",2904,138,2021,8,23,12,30,30,-24.218127,-69.044678,495669.4193,7321970.951,18994.2063,113581.2707,2930.68310547,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8562,7947,8061,13,"731328.02","47755.42",2874,119,2021,8,23,15,51,19,-24.218127,-69.044533,495684.1428,7321970.955,19008.92978,113581.2754,2930.67675781,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8563,7948,8062,13,"731328.06","47755.42",2874,98,2021,8,23,15,51,20,-24.218127,-69.044487,495688.8137,7321970.957,19013.60068,113581.2769,2930.67456055,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8538,4835,4949,14,"730715.82","47711.15",2908,37,2021,8,23,12,30,40,-24.218127,-69.044388,495698.8663,7321970.96,19023.65326,113581.2801,2930.66845703,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8552,6076,6190,16,"731041.52","47740.14",2899,38,2021,8,23,13,39,37,-24.218123,-69.044365,495701.2016,7321971.404,19025.98857,113581.7237,2930.66650391,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8605,12485,12599,25,"732270.69","47803.75",2946,185,2021,8,23,19,15,19,-24.218123,-69.04406,495732.1717,7321971.413,19056.95866,113581.7335,2930.64746094,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8544,5907,6021,34,"731014.45","47738.81",2952,191,2021,8,23,13,29,41,-24.218118,-69.044098,495728.3129,7321971.966,19053.09991,113582.2859,2930.64941406,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8549,6067,6181,22,"731040.89","47740.09",2900,145,2021,8,23,13,39,28,-24.218115,-69.044685,495668.7081,7321972.279,18993.49508,113582.5991,2930.68383789,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8598,11508,11622,13,"732075.04","-----",2886,49,2021,8,23,18,36,42,-24.218112,-69.04438,495699.6781,7321972.621,19024.46506,113582.9411,2930.66748047,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8561,7946,8060,13,"731328.02","47755.42",2874,129,2021,8,23,15,51,18,-24.21811,-69.044572,495680.1821,7321972.836,19004.96907,113583.1564,2930.67895508,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8568,7953,8067,15,"731329.01","47755.45",2875,44,2021,8,23,15,51,25,-24.21811,-69.044288,495709.0198,7321972.846,19033.80679,113583.1655,2930.66186523,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8603,11839,11953,11,"732162.08","47796.76",3089,165,2021,8,23,18,48,30,-24.21811,-69.04142,496000.2402,7321972.935,19325.02716,113583.2549,3101.19970703,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8581,9056,9170,20,"731568.41","47770",2908,124,2021,8,23,16,45,29,-24.218107,-69.044555,495681.9082,7321973.169,19006.69517,113583.4891,2930.6784668,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8613,13220,13334,9,"732339.65","47805.67",2873,39,2021,8,23,20,24,4,-24.218107,-69.04438,495699.6779,7321973.175,19024.46489,113583.4947,2930.66723633,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8584,9059,9173,18,"731569.98","47770.02",2909,71,2021,8,23,16,45,33,-24.218103,-69.044365,495701.2009,7321973.618,19025.98787,113583.9381,2930.66601563,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8539,4836,4950,12,"730715.82","47711.16",2909,18,2021,8,23,12,30,41,-24.2181,-69.04438,495699.6776,7321973.95,19024.46464,113584.2698,2930.66723633,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8617,13543,13657,9,"732421.27","47808.4",3074,172,2021,8,23,20,34,48,-24.218098,-69.04129,496013.4401,7321974.267,19338.22713,113584.5874,3104.53149414,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
8578,8840,8954,28,"731532.22","47768.85",2934,309,2021,8,23,16,29,3,-24.218095,-69.045472,495588.7944,7321974.468,18913.58138,113584.7877,2930.28710938,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8534,4825,4939,18,"730715.14","47711.11",2903,144,2021,8,23,12,30,29,-24.218095,-69.044708,495666.3719,7321974.493,18991.15893,113584.8127,2930.68530273,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
8589,10245,10359,15,"731810.42","-----",2819,336,2021,8,23,17,45,1,-24.218092,-69.05098,495029.5049,7321974.607,18354.29185,113584.9268,2801.78857422,12,"Out Bench","Out Bench","Main ramp",3,8.96,"RN_T2","ENORTE","INPIT",""
8557,7692,7806,31,"731286.4","47754.32",2927,334,2021,8,23,15,28,43,-24.218092,-69.045563,495579.554,7321974.797,18904.34102,113585.1168,2919.01708984,1,"N09","In Bench","In Bench",99,0.0,"","ENORTE","INPIT","Zona de carga"
