FID_888_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_SL,Cat_Zona,Pit,Cat_Bench,Bench,Camino,Tramo,Pendiente,MC,Cat_Carga
17628,88489,62136,16,"613033.87","-----",3065,147,2021,8,26,9,53,34,-24.251103,-68.98835,501388.7298,7318320.528,24713.5168,109930.8481,3083.14355469,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17663,138886,112774,54,"625511.54","-----",3065,234,2021,8,28,12,21,22,-24.2511,-68.993767,500838.8226,7318320.896,24163.6096,109931.2155,3062.66723633,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17688,215234,254352,23,"654088.62","-----",3158,143,2021,9,5,23,55,57,-24.251095,-68.973122,502934.6017,7318321.2,26259.38874,109931.5204,3127.33056641,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17665,142626,116514,36,"626383.15","-----",3092,324,2021,8,28,16,13,2,-24.251095,-68.988685,501354.7223,7318321.417,24679.50932,109931.7367,3080.9777832,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
17673,152651,126586,28,"629295.68","62691.45",3144,142,2021,8,29,3,21,53,-24.251092,-68.973168,502929.9321,7318321.533,26254.71911,109931.8535,3127.10180664,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17700,273305,50554,42,"670480.37","-----",3132,318,2021,9,9,3,31,53,-24.251088,-68.973732,502872.6777,7318321.987,26197.46468,109932.3072,3125.15209961,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17695,255255,32465,65,"664236.8","-----",3150,317,2021,9,8,0,7,29,-24.251088,-68.973793,502866.4853,7318321.988,26191.27226,109932.3084,3124.94018555,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17680,155378,129313,58,"630094.58","-----",3076,232,2021,8,29,7,1,50,-24.251088,-68.985817,501645.8677,7318322.165,24970.65468,109932.4851,3094.87768555,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17632,102130,75856,56,"616469.95","-----",3094,236,2021,8,26,23,7,57,-24.251088,-68.986062,501620.9965,7318322.168,24945.78348,109932.4876,3094.59643555,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17633,103221,76947,17,"616779.68","-----",3077,142,2021,8,27,0,8,37,-24.251088,-68.988197,501404.2617,7318322.188,24729.04875,109932.5076,3084.01708984,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17670,148500,122388,31,"627916.1","-----",3143,134,2021,8,28,21,49,56,-24.251085,-68.973107,502936.1247,7318322.307,26260.91168,109932.6273,3127.34594727,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17655,130295,104122,16,"623438.69","-----",3076,138,2021,8,28,3,30,33,-24.251085,-68.988267,501397.1557,7318322.52,24721.94272,109932.8404,3083.60009766,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17651,118057,91834,39,"620349.09","-----",3098,325,2021,8,27,15,40,46,-24.251085,-68.98861,501362.336,7318322.523,24687.12304,109932.8432,3081.49365234,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17677,153907,127842,14,"629644.73","-----",3060,134,2021,8,29,4,57,27,-24.251083,-68.988152,501408.83,7318322.741,24733.61697,109933.0608,3084.30371094,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17800,305499,82968,13,"684164.38","-----",3074,142,2021,9,11,12,6,2,-24.251083,-68.988205,501403.4497,7318322.741,24728.23667,109933.0613,3083.94042969,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17616,80772,54385,29,"611459.28","-----",3085,57,2021,8,26,1,11,22,-24.251082,-68.986572,501569.2238,7318322.837,24894.01085,109933.157,3094.4855957,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17672,148652,122540,51,"627943.6","-----",3061,236,2021,8,28,21,59,26,-24.251082,-68.993683,500847.35,7318322.888,24172.13695,109933.2081,3062.64746094,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17649,117896,91673,31,"620311.48","-----",3148,139,2021,8,27,15,31,16,-24.251078,-68.973183,502928.4097,7318323.084,26253.19669,109933.4038,3127.03344727,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17690,215397,254515,49,"654126.17","-----",3073,233,2021,9,6,0,5,7,-24.25108,-68.993705,500845.1166,7318323.11,24169.90363,109933.4296,3062.68212891,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17623,82043,55656,18,"611846.26","61466.14",3101,50,2021,8,26,2,27,59,-24.251078,-68.986595,501566.889,7318323.28,24891.67604,109933.6001,3094.55029297,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17691,233578,10741,18,"657690.66","-----",3074,149,2021,9,6,21,31,46,-24.251078,-68.988143,501409.7437,7318323.294,24734.53066,109933.6143,3084.29614258,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17645,117834,91611,17,"620278.39","-----",3079,143,2021,8,27,15,27,46,-24.251078,-68.988282,501395.6331,7318323.296,24720.42006,109933.6155,3083.48095703,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17598,2665,139235,19,"583637.48","-----",3066,138,2021,8,17,12,6,32,-24.251078,-68.988457,501377.8679,7318323.297,24702.65491,109933.617,3082.40136719,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17662,138853,112741,51,"625509.99","-----",3106,233,2021,8,28,12,20,12,-24.251073,-68.985962,501631.1482,7318323.827,24955.93516,109934.1474,3094.72705078,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17627,88488,62135,16,"613033.87","61549.56",3065,148,2021,8,26,9,53,33,-24.251072,-68.98838,501385.6846,7318323.961,24710.47163,109934.2807,3082.82104492,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17646,117847,91624,30,"620285.92","-----",3095,51,2021,8,27,15,28,26,-24.25107,-68.986512,501575.3149,7318324.165,24900.10188,109934.4851,3094.49780273,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17612,78275,51888,25,"610708.29","61365.42",3103,51,2021,8,25,22,45,24,-24.25107,-68.986588,501567.5997,7318324.166,24892.38673,109934.4858,3094.54321289,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17636,104745,78471,53,"617202.85","61855.35",3048,232,2021,8,27,1,38,5,-24.25107,-68.993728,500842.7818,7318324.217,24167.56883,109934.5369,3062.74291992,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17635,104567,78293,31,"617150.58","61849.74",3095,55,2021,8,27,1,27,43,-24.251068,-68.986473,501579.274,7318324.386,24904.06099,109934.7061,3094.62695313,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17599,11049,211627,22,"600252.7","60518.16",3070,146,2021,8,22,3,41,39,-24.251068,-68.98816,501408.018,7318324.402,24732.805,109934.7217,3084.03881836,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17622,82024,55637,16,"611838.51","61465.92",3078,141,2021,8,26,2,27,6,-24.251068,-68.988258,501398.0695,7318324.403,24722.85651,109934.7225,3083.49511719,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17675,152967,126902,42,"629344.65","-----",3051,233,2021,8,29,3,53,37,-24.251068,-68.993645,500851.2076,7318324.438,24175.9946,109934.758,3062.62915039,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17701,274513,51796,52,"670800.16","-----",3020,54,2021,9,9,5,25,24,-24.251068,-68.994462,500768.2697,7318324.442,24093.05675,109934.7615,3065.56176758,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
17687,215180,254298,23,"654055.95","-----",3081,55,2021,9,5,23,52,9,-24.251067,-68.98648,501578.5634,7318324.497,24903.3504,109934.8169,3094.59472656,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17697,261003,38252,9,"666048.15","64962.18",3103,326,2021,9,8,9,13,15,-24.251067,-68.987915,501432.8892,7318324.51,24757.67621,109934.8303,3086.46337891,2,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 15 m","",0.0,"",""
17676,153906,127841,14,"629644.73","62720.81",3060,135,2021,8,29,4,57,26,-24.251062,-68.988197,501404.262,7318325.066,24729.04899,109935.3863,3083.80883789,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17679,155248,129183,25,"630040.68","62747.72",3064,55,2021,8,29,6,52,35,-24.25106,-68.986473,501579.2741,7318325.272,24904.06108,109935.5919,3094.5925293,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17638,114626,88403,30,"619477.67","-----",3103,53,2021,8,27,11,45,50,-24.25106,-68.986527,501573.7923,7318325.272,24898.57926,109935.5924,3094.39868164,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17631,102026,75752,30,"616438.83","-----",3126,137,2021,8,26,23,0,57,-24.251058,-68.973213,502925.3647,7318325.299,26250.15166,109935.6188,3126.86108398,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17801,323969,101571,23,"692537.22","65455",3084,62,2021,9,13,0,14,31,-24.251057,-68.986595,501566.8893,7318325.605,24891.67627,109935.9252,3094.59228516,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17685,200883,239926,53,"650634.05","-----",3062,235,2021,9,5,10,0,4,-24.251055,-68.993622,500853.5425,7318325.877,24178.32951,109936.1972,3062.61938477,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17666,143784,117672,47,"626713.28","62540.87",3073,55,2021,8,28,17,16,0,-24.251055,-68.99427,500787.7607,7318325.88,24112.54771,109936.2001,3064.77319336,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17639,114668,88445,31,"619506.11","62021.46",3155,140,2021,8,27,11,48,47,-24.251052,-68.973175,502929.2224,7318325.962,26254.00936,109936.2824,3127.0065918,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17656,130370,104197,28,"623471.24","-----",3144,140,2021,8,28,3,34,51,-24.251052,-68.973237,502922.9284,7318325.964,26247.71542,109936.2836,3126.74316406,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17605,12290,212868,31,"600610.96","-----",3086,55,2021,8,22,4,52,11,-24.251053,-68.986473,501579.2742,7318326.047,24904.06115,109936.3669,3094.5925293,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17654,130294,104121,16,"623438.69","62302.34",3075,145,2021,8,28,3,30,32,-24.251053,-68.988305,501393.2984,7318326.064,24718.08544,109936.3837,3083.17431641,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17699,261828,39077,49,"666424.55","64981.38",3079,232,2021,9,8,10,39,25,-24.251052,-68.993873,500828.0622,7318326.211,24152.84923,109936.5306,3062.84838867,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17637,114584,88361,48,"619462.61","62018.71",3070,54,2021,8,27,11,43,38,-24.251047,-68.99437,500777.6092,7318326.766,24102.39623,109937.0863,3065.21166992,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17642,115923,89700,18,"619847.14","62053.76",3083,141,2021,8,27,13,2,48,-24.251045,-68.98825,501398.8818,7318326.949,24723.66885,109937.269,3083.35620117,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17603,11216,211794,41,"600309.38","-----",3153,321,2021,8,22,3,51,34,-24.251042,-68.973527,502893.4892,7318327.076,26218.27624,109937.3964,3125.80517578,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17650,118041,91818,48,"620348.97","-----",3101,233,2021,8,27,15,40,16,-24.25104,-68.98603,501624.2455,7318327.482,24949.0325,109937.8018,3094.66308594,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17692,233594,10757,31,"657696.83","-----",3091,54,2021,9,6,21,32,26,-24.251038,-68.986503,501576.2289,7318327.708,24901.01586,109938.028,3094.42651367,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17608,12715,213293,48,"600676.42","-----",3090,234,2021,8,22,5,36,33,-24.251035,-68.986145,501612.5713,7318328.037,24937.35831,109938.3566,3094.51342773,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17606,12342,212920,30,"600637.17","-----",3146,138,2021,8,22,4,55,31,-24.251033,-68.97319,502927.7,7318328.066,26252.48704,109938.3864,3126.89038086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17664,142418,116306,43,"626315.72","-----",3052,52,2021,8,28,16,0,32,-24.251035,-68.994263,500788.4714,7318328.094,24113.25841,109938.4145,3064.77416992,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17661,138737,112625,30,"625479.39","-----",3145,140,2021,8,28,12,11,22,-24.251032,-68.97313,502933.791,7318328.176,26258.57797,109938.4959,3127.0859375,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17625,82251,55864,45,"611909.61","-----",3090,321,2021,8,26,2,42,32,-24.251033,-68.988593,501364.0623,7318328.281,24688.84927,109938.6006,3081.18164063,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17668,144020,117908,48,"626788.93","-----",3062,235,2021,8,28,17,29,45,-24.251032,-68.993645,500851.2078,7318328.424,24175.99478,109938.7439,3062.6953125,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17640,114848,88625,51,"619538.79","62026.03",3068,234,2021,8,27,11,59,59,-24.25103,-68.993523,500863.5926,7318328.645,24188.37964,109938.9648,3062.55493164,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17802,324063,101665,48,"692579.36","65457.33",3157,313,2021,9,13,0,20,54,-24.251027,-68.973672,502878.7699,7318328.74,26203.55686,109939.06,3125.21557617,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17684,200705,239748,29,"650580.14","-----",3103,54,2021,9,5,9,49,4,-24.251027,-68.986557,501570.7472,7318328.926,24895.53416,109939.2465,3094.54370117,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17601,11117,211695,34,"600286.45","-----",3146,143,2021,8,22,3,45,4,-24.251025,-68.973275,502919.0714,7318328.954,26243.85842,109939.2738,3126.60620117,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17696,256409,33619,16,"664565.11","64924.69",3071,152,2021,9,8,1,23,38,-24.251025,-68.988235,501400.4048,7318329.163,24725.19176,109939.4833,3083.20141602,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17799,305498,82967,13,"684164.38","65342.62",3073,143,2021,9,11,12,5,59,-24.251025,-68.988267,501397.1563,7318329.164,24721.94328,109939.4836,3083.0078125,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17648,117895,91672,32,"620310.65","62094.12",3148,140,2021,8,27,15,31,14,-24.25102,-68.973237,502922.9291,7318329.507,26247.7161,109939.8267,3126.69482422,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17678,154054,127989,41,"629707.66","-----",3166,319,2021,8,29,5,7,37,-24.25102,-68.973648,502881.2064,7318329.515,26205.99337,109939.8346,3125.30664063,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17613,78332,51945,28,"610743.88","-----",3141,138,2021,8,25,22,49,1,-24.251017,-68.973198,502926.8883,7318329.838,26251.67526,109940.1581,3126.8059082,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17658,138668,112556,17,"625450.98","-----",3083,146,2021,8,28,12,7,42,-24.251015,-68.988297,501394.1109,7318330.271,24718.89792,109940.591,3082.8034668,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17630,101974,75700,29,"616411.25","61781.53",3077,57,2021,8,26,22,57,56,-24.251012,-68.98648,501578.564,7318330.587,24903.35099,109940.9065,3094.38769531,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17659,138687,112575,31,"625456.29","62440.73",3092,53,2021,8,28,12,8,26,-24.251012,-68.986535,501572.9807,7318330.587,24897.76765,109940.9071,3094.55395508,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17693,233778,10941,35,"657756.92","64616.3",3111,323,2021,9,6,21,43,49,-24.251012,-68.988593,501364.0625,7318330.606,24688.84946,109940.9257,3081.05175781,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17609,12752,213330,30,"600678.27","60557.18",3058,231,2021,8,22,5,38,14,-24.251012,-68.993698,500845.8276,7318330.639,24170.61458,109940.9586,3062.80004883,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17618,80829,54442,27,"611490.89","-----",3150,139,2021,8,26,1,14,42,-24.251007,-68.973205,502926.1779,7318330.945,26250.96486,109941.2654,3126.76635742,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17643,115943,89720,32,"619854.1","-----",3097,53,2021,8,27,13,3,32,-24.251008,-68.98639,501587.7004,7318331.029,24912.4874,109941.3485,3094.45019531,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17647,117848,91625,31,"620286.42","-----",3096,52,2021,8,27,15,28,28,-24.251007,-68.986443,501582.3201,7318331.14,24907.1071,109941.4597,3094.44140625,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17669,148449,122337,29,"627894.3","-----",3088,54,2021,8,28,21,46,46,-24.251007,-68.986503,501576.2292,7318331.14,24901.01619,109941.4603,3094.34716797,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17689,215396,254514,50,"654126.17","64373.96",3073,233,2021,9,6,0,5,6,-24.251005,-68.993598,500855.9791,7318331.413,24180.76613,109941.7331,3062.69726563,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17681,155389,129324,47,"630094.73","-----",3080,324,2021,8,29,7,2,18,-24.251003,-68.988525,501370.9656,7318331.602,24695.75257,109941.9216,3081.43432617,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17621,82023,55636,16,"611838.51","61465.91",3078,149,2021,8,26,2,27,5,-24.251002,-68.988305,501393.2989,7318331.71,24718.08592,109942.0305,3082.74438477,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17624,82044,55657,18,"611847.05","-----",3102,47,2021,8,26,2,28,2,-24.251,-68.986527,501573.7929,7318331.916,24898.5799,109942.2356,3094.53979492,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17615,79595,53208,22,"611118.62","-----",3146,138,2021,8,26,0,3,51,-24.250998,-68.973282,502918.3614,7318331.943,26243.14839,109942.2634,3126.57519531,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17629,90758,64405,31,"613656.41","-----",3101,56,2021,8,26,12,2,54,-24.250998,-68.986465,501580.0869,7318332.136,24904.87387,109942.4564,3094.38549805,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17702,274552,51835,30,"670819.1","65119.97",3060,53,2021,9,9,5,27,38,-24.250995,-68.98642,501584.6551,7318332.468,24909.44208,109942.7882,3094.38110352,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17626,88487,62134,17,"613033.87","61549.55",3064,142,2021,8,26,9,53,31,-24.250995,-68.988442,501379.3914,7318332.487,24704.1784,109942.8067,3081.94018555,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17607,12433,213011,41,"600664.95","-----",3190,320,2021,8,22,5,1,51,-24.250992,-68.97361,502885.0645,7318332.614,26209.85153,109942.934,3125.33032227,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17644,116033,89810,59,"619898.95","-----",3144,318,2021,8,27,13,10,12,-24.250992,-68.973648,502881.207,7318332.615,26205.99396,109942.9348,3125.20556641,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17686,215161,254279,15,"654048.84","64367.68",3064,143,2021,9,5,23,51,11,-24.25099,-68.988388,501384.8733,7318333.04,24709.66027,109943.3598,3082.20117188,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17657,130508,104335,42,"623504.1","-----",3095,323,2021,8,28,3,43,33,-24.25099,-68.988762,501346.9066,7318333.043,24671.69359,109943.3629,3079.67480469,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
17653,130293,104120,17,"623438.69","-----",3074,136,2021,8,28,3,30,31,-24.250987,-68.988358,501387.9188,7318333.372,24712.70575,109943.6917,3082.30053711,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17671,148586,122474,57,"627937.94","-----",3180,317,2021,8,28,21,56,6,-24.250985,-68.973838,502861.9192,7318333.393,26186.70622,109943.7134,3124.44946289,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17634,103238,76964,32,"616785.47","61815.65",3096,55,2021,8,27,0,9,15,-24.250985,-68.98645,501581.6097,7318333.576,24906.39673,109943.8957,3094.34399414,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17614,79544,53157,31,"611088.88","-----",3101,54,2021,8,26,0,0,31,-24.250985,-68.986473,501579.2749,7318333.576,24904.06188,109943.8959,3094.31665039,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
17698,261004,38253,20,"666048.62","-----",3109,328,2021,9,8,9,13,17,-24.25098,-68.98806,501418.1703,7318334.144,24742.95734,109944.4642,3084.10668945,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
17694,255135,32345,17,"664195.81","-----",3098,145,2021,9,7,23,59,51,-24.250975,-68.98825,501398.8825,7318334.699,24723.6695,109945.0194,3082.80932617,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17652,130263,104090,48,"623427.61","-----",3062,53,2021,8,28,3,29,1,-24.250975,-68.994347,500779.9444,7318334.738,24104.73141,109945.058,3065.40527344,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
17660,138736,112624,30,"625477.65","62442.42",3145,141,2021,8,28,12,11,21,-24.250972,-68.973183,502928.4119,7318334.82,26253.19894,109945.1402,3126.80322266,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17617,80773,54386,31,"611459.28","61433.12",3086,50,2021,8,26,1,11,23,-24.250973,-68.986427,501583.9447,7318334.904,24908.73171,109945.2241,3094.31567383,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17620,82022,55635,16,"611837.37","61465.9",3077,156,2021,8,26,2,27,4,-24.250973,-68.98832,501391.7765,7318334.921,24716.56346,109945.2415,3082.45410156,49,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T34",9.0,"3",""
17798,296923,74334,41,"679389.91","-----",3086,325,2021,9,10,17,41,44,-24.250973,-68.988747,501348.4295,7318334.925,24673.21647,109945.245,3079.71899414,1,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 10 m","",0.0,"",""
17610,78226,51839,53,"610692.03","-----",3041,55,2021,8,25,22,43,11,-24.250972,-68.994193,500795.5778,7318335.07,24120.36476,109945.3896,3064.65893555,15,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T23",0.9,"0",""
17494,114779,88556,55,"619534.14","-----",3140,317,2021,8,27,11,56,50,-24.250968,-68.973808,502864.965,7318335.275,26189.75203,109945.5951,3124.515625,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
17545,215362,254480,48,"654123.94","-----",3097,231,2021,9,6,0,3,47,-24.250968,-68.98584,501643.5342,7318335.452,24968.32118,109945.7718,3094.73071289,16,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T35",0.62,"0",""
17514,142464,116352,32,"626332.53","-----",3110,56,2021,8,28,16,2,52,-24.250968,-68.986473,501579.2751,7318335.458,24904.06207,109945.7781,3094.41894531,0,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Buff 5 m","",0.0,"",""
